Region,Country,Item Type,Order Priority,Order Date,Ship Date,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit,Profit Margin per Product,Processing Time,Processing Time (days),Order Year,Sales Channel
Europe,Bosnia and Herzegovina,Beverages,M,2015-08-28,2015-10-07,47.45,31.79,376231.05,252062.91,124168.14,15.660000000000004,40 days,40,2015,Online
Europe,Montenegro,Household,L,2012-08-29,2012-09-16,668.27,502.54,2582195.28,1941814.56,640380.72,165.72999999999996,18 days,18,2012,Offline
Europe,Albania,Cosmetics,L,2015-08-29,2015-10-15,437.2,263.33,535132.8,322315.92,212816.88,173.87,47 days,47,2015,Online
Europe,Russia,Beverages,M,2011-08-30,2011-10-19,47.45,31.79,123275.1,82590.42,40684.68,15.660000000000004,50 days,50,2011,Offline
Europe,Romania,Baby Food,C,2014-08-30,2014-09-11,255.28,159.42,1797681.76,1122635.64,675046.12,95.86,12 days,12,2014,Online
Europe,Czech Republic,Snacks,M,2010-08-31,2010-09-11,152.58,97.44,1425097.2,910089.6,515007.6,55.140000000000015,11 days,11,2010,Offline
Europe,Bulgaria,Fruits,L,2010-08-31,2010-10-02,9.33,6.92,77131.11,57207.64,19923.47,2.41,32 days,32,2010,Online
Europe,Serbia,Vegetables,C,2014-08-31,2014-09-05,154.06,90.93,1305812.56,770722.68,535089.88,63.13,5 days,5,2014,Offline
Europe,Belgium,Beverages,H,2015-08-31,2015-10-16,47.45,31.79,343632.9,230223.18,113409.72,15.660000000000004,46 days,46,2015,Online
Europe,Kosovo,Baby Food,M,2012-09-13,2012-10-03,255.28,159.42,1892390.64,1181780.46,710610.18,95.86,20 days,20,2012,Offline
Europe,Latvia,Personal Care,L,2012-09-13,2012-09-17,81.73,56.67,319972.95,221863.05,98109.9,25.06,4 days,4,2012,Online
Europe,Romania,Cereal,L,2011-09-14,2011-10-19,205.7,117.11,809840.9,461062.07,348778.83,88.58999999999999,35 days,35,2011,Offline
Europe,Denmark,Cereal,H,2014-09-14,2014-10-10,205.7,117.11,1179689.5,671625.85,508063.65,88.58999999999999,26 days,26,2014,Online
Europe,Russia,Personal Care,M,2014-09-14,2014-10-08,81.73,56.67,585350.26,405870.54,179479.72,25.06,24 days,24,2014,Offline
Europe,Slovakia,Beverages,M,2015-09-15,2015-10-08,47.45,31.79,278436.6,186543.72,91892.88,15.660000000000004,23 days,23,2015,Online
Europe,Italy,Snacks,H,2012-09-16,2012-11-03,152.58,97.44,437294.28,279263.04,158031.24,55.140000000000015,48 days,48,2012,Offline
Europe,Macedonia,Baby Food,H,2016-09-16,2016-09-28,255.28,159.42,913391.84,570404.76,342987.08,95.86,12 days,12,2016,Online
Europe,Ukraine,Office Supplies,C,2016-09-16,2016-10-27,651.21,524.96,4934218.17,3977621.92,956596.25,126.25,41 days,41,2016,Offline
Europe,Luxembourg,Office Supplies,H,2011-09-17,2011-10-25,651.21,524.96,6069928.41,4893152.16,1176776.25,126.25,38 days,38,2011,Online
Europe,Moldova ,Meat,H,2012-09-17,2012-10-15,421.89,364.69,129098.34,111595.14,17503.2,57.19999999999999,28 days,28,2012,Offline
Europe,Bulgaria,Baby Food,C,2010-09-18,2010-09-26,255.28,159.42,1383872.88,864215.82,519657.06,95.86,8 days,8,2010,Online
Europe,Finland,Beverages,H,2011-09-18,2011-10-19,47.45,31.79,371486.05,248883.91,122602.14,15.660000000000004,31 days,31,2011,Offline
Europe,Switzerland,Vegetables,H,2013-09-18,2013-10-01,154.06,90.93,672317.84,396818.52,275499.32,63.13,13 days,13,2013,Online
Europe,Hungary,Office Supplies,C,2015-09-18,2015-10-20,651.21,524.96,5326246.59,4293647.84,1032598.75,126.25,32 days,32,2015,Offline
Europe,San Marino,Fruits,L,2016-09-18,2016-10-05,9.33,6.92,62156.46,46101.04,16055.42,2.41,17 days,17,2016,Online
Europe,Russia,Snacks,M,2016-09-18,2016-09-30,152.58,97.44,613524.18,391806.24,221717.94,55.140000000000015,12 days,12,2016,Offline
Europe,Iceland,Personal Care,C,2010-09-19,2010-11-03,81.73,56.67,221896.95,153859.05,68037.9,25.06,45 days,45,2010,Online
Europe,Croatia,Baby Food,H,2012-09-19,2012-10-20,255.28,159.42,1339454.16,836476.74,502977.42,95.86,31 days,31,2012,Offline
Europe,France,Cereal,C,2012-09-19,2012-09-30,205.7,117.11,726532.4,413632.52,312899.88,88.58999999999999,11 days,11,2012,Online
Europe,Poland,Office Supplies,H,2013-09-19,2013-09-25,651.21,524.96,55352.85,44621.6,10731.25,126.25,6 days,6,2013,Offline
Europe,Ireland,Fruits,L,2016-09-19,2016-10-09,9.33,6.92,82243.95,60999.8,21244.15,2.41,20 days,20,2016,Online
Europe,Sweden,Vegetables,H,2010-09-20,2010-10-25,154.06,90.93,177323.06,104660.43,72662.63,63.13,35 days,35,2010,Offline
Europe,Russia,Baby Food,L,2010-09-20,2010-09-22,255.28,159.42,146530.72,91507.08,55023.64,95.86,2 days,2,2010,Online
Europe,Finland,Fruits,L,2010-09-20,2010-10-02,9.33,6.92,38066.4,28233.6,9832.8,2.41,12 days,12,2010,Offline
Europe,Hungary,Cosmetics,M,2012-09-20,2012-11-06,437.2,263.33,4016993.6,2419476.04,1597517.56,173.87,47 days,47,2012,Online
Europe,Netherlands,Fruits,C,2013-09-20,2013-10-29,9.33,6.92,84193.92,62446.08,21747.84,2.41,39 days,39,2013,Offline
Europe,Austria,Household,C,2015-09-20,2015-10-18,668.27,502.54,1180833.09,887988.18,292844.91,165.72999999999996,28 days,28,2015,Online
Europe,Ireland,Beverages,H,2016-09-20,2016-10-29,47.45,31.79,218554.7,146424.74,72129.96,15.660000000000004,39 days,39,2016,Offline
Europe,Belgium,Clothes,M,2016-09-20,2016-10-14,109.28,35.84,894019.68,293207.04,600812.64,73.44,24 days,24,2016,Online
Europe,United Kingdom,Personal Care,M,2011-09-22,2011-09-27,81.73,56.67,490134.81,339849.99,150284.82,25.06,5 days,5,2011,Offline
Europe,Serbia,Household,M,2013-09-23,2013-10-10,668.27,502.54,4086471.05,3073032.1,1013438.95,165.72999999999996,17 days,17,2013,Online
Europe,Belgium,Meat,H,2015-09-23,2015-10-09,421.89,364.69,1055568.78,912454.38,143114.4,57.19999999999999,16 days,16,2015,Offline
Europe,San Marino,Personal Care,L,2010-09-25,2010-11-03,81.73,56.67,237180.46,164456.34,72724.12,25.06,39 days,39,2010,Online
Europe,Luxembourg,Personal Care,H,2015-09-25,2015-09-29,81.73,56.67,275920.48,191317.92,84602.56,25.06,4 days,4,2015,Offline
Europe,Luxembourg,Fruits,M,2016-09-25,2016-10-19,9.33,6.92,9413.97,6982.28,2431.69,2.41,24 days,24,2016,Online
Europe,Kosovo,Cosmetics,L,2010-09-26,2010-10-23,437.2,263.33,680720.4,410004.81,270715.59,173.87,27 days,27,2010,Offline
Europe,Denmark,Beverages,H,2010-09-26,2010-11-04,47.45,31.79,53428.7,35795.54,17633.16,15.660000000000004,39 days,39,2010,Online
Europe,Poland,Baby Food,C,2011-09-26,2011-10-17,255.28,159.42,1156163.12,722013.18,434149.94,95.86,21 days,21,2011,Offline
Europe,Greece,Household,L,2013-09-26,2013-10-11,668.27,502.54,237904.12,178904.24,58999.88,165.72999999999996,15 days,15,2013,Online
Europe,Serbia,Fruits,C,2015-09-26,2015-10-10,9.33,6.92,84921.66,62985.84,21935.82,2.41,14 days,14,2015,Offline
Europe,Monaco,Cosmetics,H,2010-09-27,2010-11-05,437.2,263.33,1401663.2,844235.98,557427.22,173.87,39 days,39,2010,Online
Europe,Andorra,Baby Food,H,2010-09-27,2010-10-08,255.28,159.42,180482.96,112709.94,67773.02,95.86,11 days,11,2010,Offline
Europe,Romania,Office Supplies,L,2015-09-27,2015-10-30,651.21,524.96,5000641.59,4031167.84,969473.75,126.25,33 days,33,2015,Online
Europe,Ukraine,Clothes,H,2016-09-27,2016-10-25,109.28,35.84,588144.96,192890.88,395254.08,73.44,28 days,28,2016,Offline
Europe,Finland,Vegetables,H,2012-09-28,2012-10-21,154.06,90.93,148359.78,87565.59,60794.19,63.13,23 days,23,2012,Online
Europe,Latvia,Clothes,M,2014-09-28,2014-10-16,109.28,35.84,936092.48,307005.44,629087.04,73.44,18 days,18,2014,Offline
Europe,Estonia,Fruits,L,2016-09-28,2016-11-01,9.33,6.92,46258.14,34309.36,11948.78,2.41,34 days,34,2016,Online
Europe,Andorra,Household,C,2010-09-29,2010-10-29,668.27,502.54,5639530.53,4240935.06,1398595.47,165.72999999999996,30 days,30,2010,Offline
Europe,Romania,Cereal,C,2012-09-29,2012-10-17,205.7,117.11,993119.6,565407.08,427712.52,88.58999999999999,18 days,18,2012,Online
Europe,Denmark,Baby Food,H,2013-09-29,2013-10-01,255.28,159.42,2413417.12,1507156.68,906260.44,95.86,2 days,2,2013,Offline
Europe,San Marino,Personal Care,H,2015-09-29,2015-10-01,81.73,56.67,214459.52,148702.08,65757.44,25.06,2 days,2,2015,Online
Europe,Belgium,Cosmetics,M,2015-09-29,2015-11-05,437.2,263.33,1800826.8,1084656.27,716170.53,173.87,37 days,37,2015,Offline
Europe,United Kingdom,Vegetables,C,2012-09-30,2012-10-29,154.06,90.93,514714.46,303797.13,210917.33,63.13,29 days,29,2012,Online
Europe,San Marino,Vegetables,M,2013-09-30,2013-11-13,154.06,90.93,786014.12,463924.86,322089.26,63.13,44 days,44,2013,Offline
Europe,Luxembourg,Vegetables,M,2014-09-30,2014-11-17,154.06,90.93,243568.86,143760.33,99808.53,63.13,48 days,48,2014,Online
Europe,Romania,Personal Care,H,2014-09-30,2014-10-07,81.73,56.67,666262.96,461973.84,204289.12,25.06,7 days,7,2014,Offline
Europe,Albania,Cosmetics,L,2016-09-30,2016-10-09,437.2,263.33,4205426.8,2532971.27,1672455.53,173.87,9 days,9,2016,Online
